,RF,MKT,RMRF,SMB,HML,UMD,mom_12_2,mom_12_7,mom_2_1,mom_20_10,mom_20_13,momd_10_5,momd_25_5,momd_7_2,momd_40_10,momd_30_20
2007-10-17,0.0004178259066727197,-0.013756405506791303,-0.014174231413464022,0.00966515863708148,0.0003784707134054088,0.0002757749465454633,0.0,0.0,0.002494019289812791,0.0,-6.745503512717848e-06,-0.00018398230397236525,-0.0003498686606394467,0.001349714494064895,0.002638584406953774,0.00362614131450543
2007-10-18,0.0004179423249250913,-0.03852373397748356,-0.03894167630240865,0.025180889757865827,0.0019035970876769772,-0.008329306929758001,0.0,0.0,-0.003374538793835181,0.0,-1.3708460587717334e-05,-0.012306693605520011,-0.0019319166241186082,-0.01121781133780401,-0.0010028382931256804,-0.0010146409972355604
2007-10-19,0.0004184397346331803,0.0020076436288691806,0.0015892038942360003,-0.001778564738748511,-0.00038748356565900986,0.002255773801394135,0.0,-2.696340960293323e-05,-0.000637723744165505,0.0,-1.1786246744919464e-05,0.0023117846066783706,0.0016545243266362128,0.0034134501914770913,0.0007576886669938611,0.0009896713930599343
2007-10-22,0.0004189053746139759,-0.02592296120068764,-0.026341866575301617,0.018474111751895183,0.0006683084890433334,-0.005655842679854698,0.0,1.1863053817557539e-05,-0.0028604316361772984,0.0,-3.465438351491512e-05,-0.008300012767972702,-0.006124238892773623,-0.0023938837310229504,0.0011210586800083323,6.906101715958152e-05
2007-10-23,0.0004207254164949603,0.02926991792149156,0.0288491925049966,-0.023774951142709323,-0.0008912183572335669,0.013827985554979026,0.0,-1.699931250269413e-05,0.00237870656483403,0.0,-1.6957037038474264e-05,0.005710005770425074,0.004752026777683703,0.004744823314213596,0.0035184240761479565,0.00039552399844081305
2007-10-24,0.00042295773534672954,0.019133841744182388,0.01871088400883566,-0.016062433942108354,-0.004011875591416806,0.01442742954977621,0.0,1.37192046573267e-05,0.000921190639331449,0.0,-4.386986053129929e-05,0.013954664291552201,0.013896152727847279,0.0034339479127448295,0.0018601107266697126,0.0033252417831269344
2007-10-25,0.0004258453311409838,-0.03529997769245182,-0.035725823023592805,0.02350758785637692,0.0009072871062067517,-0.01739652183674418,0.0,8.127595594068846e-05,-0.0008682547017864971,0.0,7.204482864374331e-05,-0.006281450684964648,-0.010526875801551303,-0.0008871102561476927,-0.004945828046405073,-0.0006210806474509944
2007-10-26,0.00043156542117617214,0.013689467059345553,0.013257901638169381,-0.011851013034046681,0.000334100966721162,0.004018158148505933,0.0,-6.3468980257773536e-06,0.00011689911881439783,0.0,4.51742066841725e-06,0.004909823907907935,0.0022479267006479627,0.004726091801513485,0.0027885398632985885,5.9477917582066806e-05
2007-10-29,0.00043194595120188417,0.03375631405520099,0.03332436810399911,-0.02644773222960167,-0.0005235228059353048,0.01877279900798172,0.0,2.744426623002318e-05,0.0009855399614048135,0.0,1.909750706074164e-05,-0.0012725956356482672,0.015190789541641079,0.01636163097846965,0.0025907294600486844,0.002646634073146161
2007-10-30,0.0004340492016265962,0.031029478811671552,0.030595429610044956,-0.027446450464722525,-0.0004706340164185786,0.008300498535818402,0.0,1.2943914126590897e-06,0.0015994240142032416,0.0,1.024235308440564e-05,-0.00010232625644110622,0.01334603678252637,0.005061061472047082,0.006077642379845766,0.0008761728291588964
2007-10-31,0.0004365429929489295,0.0051352861129475205,0.004698743119998591,0.0002881067005328959,-0.0007608905923128487,0.0022320025813783633,0.0,1.5580212215226044e-05,0.00010496724555894674,0.0,0.00010208552391960846,0.0019392711332801937,-0.0011940653464800719,0.004310393845377671,-0.0009665744828159279,0.00013585801890657185
2007-11-01,0.000439120731471343,0.0049965628946121625,0.0045574421631408195,-0.00925572267086287,0.0007433876144445339,0.015471761629735849,0.0,-2.3995959722750818e-05,-0.0014517245796009958,0.0,1.6443365110340973e-05,0.011491548731497225,0.006707128150466596,0.01510679611168904,0.005957376496709391,0.0056903953946690865
2007-11-02,0.00044067342478970595,-0.019528710571381523,-0.01996938399617123,0.011737328318619011,0.0010163509077856182,0.00226879520662856,0.0,2.9760666269968642e-06,-0.0009491783605393906,0.0,0.0004112931420476105,-0.0005400460877494027,-0.000409608329885435,0.0003945243116184573,0.003379829359054924,-0.0005983621446214343
2007-11-05,0.00044368313085607625,0.3989492805237912,0.3985055973929351,-0.4018083813478801,0.0006519612114777418,-0.0043333513278439,0.0,7.184178440857366e-05,0.001024870311193566,0.0,3.339807310040972e-06,-0.003031251032256379,-0.012442126228485374,0.002500521053308725,-0.007377413385672262,-0.004153822076938381
2007-11-06,0.0004456046923266843,-0.039135853989667735,-0.03958145868199442,0.037292086057052296,0.000395713967128099,-0.002300236225049138,0.0,6.819183907174002e-06,0.0002632628875796272,0.0,-1.6580473068188235e-07,-0.0012995682200732024,-0.008953281613804246,-0.00095478671489876,-0.007708793511977938,-9.743745428495332e-05
2007-11-07,0.00044895079493012524,0.01735122650146191,0.016902275706531786,-0.015580553697441404,-0.0005976249992386922,0.005668390525226503,0.0,1.0371835222991534e-05,0.0007730058474920161,0.0,-3.2495686021635874e-05,0.004044526343220897,0.006832870805990906,0.00709759132537967,0.001358654142001399,0.004254934412838637
2007-11-08,0.0004520848733147176,-0.04781527043389839,-0.04826735530721311,0.038229606579860624,-0.000305366888681053,-0.0021631051437429358,0.0,-4.803688595516559e-06,-0.0001872858522398008,0.0,0.0005338047395044389,-0.0030331304114678817,-0.009900706654377183,0.010579268614463878,-0.006684867130461516,-0.01307755919503474
2007-11-09,0.00045395223727107137,0.003274013308558641,0.0028200610712875696,-0.005740068718889602,0.0006580080144882931,0.0025917952886864402,0.0,-1.119560425017796e-05,0.00020637248506562655,0.0,-1.437710940841144e-06,0.005406706715538837,0.004625153756598736,0.0028984436689601135,0.003252700672630867,0.0032022957509031274
2007-11-12,0.0004551125879117546,-0.025489200523094942,-0.025944313111006697,0.023622079772207132,0.0010086146990067335,0.0025392353662603054,0.0,-2.0030521566277776e-05,0.0006735976425940099,0.0,4.3863707418311355e-06,0.006425390531824602,-0.007228132639362551,0.0107198304869773,-0.004351466748089899,-0.003875559275105927
2007-11-13,0.00045805511599450455,-0.004474118406741883,-0.004932173522736388,0.002880713564075162,-0.00031220552482442445,-0.0025807172228357934,0.0,1.3127863112268786e-06,0.0003850575697022121,0.0,-2.559068969814008e-06,0.003244115709743333,-0.00033588138021656494,0.0028848484978020216,0.000610362767359547,0.0029537172544709337
2007-11-14,0.00046060678567938496,0.049654777692267844,0.04919417090658846,-0.040530101855660146,-0.0009697706232771756,0.0030491597727777117,0.0,9.279881203226152e-06,0.002238334033133128,0.0,7.331818475327818e-06,0.00031340852894294613,0.0083348583851129,-0.017366423495194475,0.011473868733969035,0.015019142786183428
2007-11-15,0.0004621564809450529,-0.009696266524521423,-0.010158423005466476,0.007021340953783231,0.00031784047888989904,0.002303140114793589,0.0,3.128248414845549e-06,0.0008166699483897145,0.0,-7.348017846064727e-06,0.002412503879836799,0.0012709277039522032,0.003473936101076121,2.5406922677958946e-05,-0.00026103143806827675
2007-11-16,0.00046268353894363123,-0.0032818444577398654,-0.0037445279966834967,-0.0001840324239679464,0.0006291699837782634,0.0010788452324664878,0.0,-0.00019103085721343453,-0.0001705007931922195,0.0,4.792681869770954e-06,0.00746838552831531,-0.0024222040411952884,0.0008565466566537606,-0.0016314968067410746,-0.0030238295192679594
2007-11-19,0.0004628943551461262,-0.01535783138871722,-0.015820725743863347,0.015054578333685646,0.0002339213711265237,0.0019637328053950104,0.0,1.0594553049897474e-05,0.0014954423432821087,0.0,3.7547402330991126e-05,0.007828753344799993,-0.0012610790502059046,0.0009296499840709908,-0.00376757483727788,-0.0019145552298751155
2007-11-20,0.0004644226530587936,0.0016333671565258849,0.0011689445034670913,0.0017076372676470561,3.850769775752804e-05,-9.520586197870381e-05,0.0,-3.0373879761306044e-06,0.0006022441699393101,0.0,-1.2851383370284797e-05,0.0006164265043823556,3.19528182691494e-05,0.000467870512747623,0.00042088853755760445,0.0006594458864992757
2007-11-21,0.0004651498382894914,-0.016478165703026987,-0.016943315541316478,0.014045709118527589,-5.4453149612249823e-05,-0.0029943446971558403,0.0,-0.00012142396623809715,-0.0007391255555015575,0.0,-1.0223466688155296e-05,0.0004282488469092757,-0.0015644258778191198,0.000815410041955438,-0.002776389317558337,-0.0012317145103292032
2007-11-22,0.000465244685030175,-0.043279352364168494,-0.04374459704919867,0.03362911066097069,0.00111423445364221,0.012360095783922394,0.0,-0.0001875119284813807,-0.002630914079489802,0.0,-2.138351852544581e-05,-0.0010949307806477945,-0.0042365098493621625,0.0024940056830144433,-0.005032288985478035,-0.002547703349135732
2007-11-23,0.0004670044721850619,0.008445122884306475,0.007978118412121413,-0.003696706645808044,-0.00027229408133364156,0.0005871922053578762,0.0,-3.2623765742170266e-06,0.001203278145056328,0.0,3.835064428203464e-06,0.001635842640363512,0.002578397196293959,0.004605725512362005,0.0019500184328638773,0.0010585568755145062
2007-11-26,0.00046764719923264586,-0.014770346645868997,-0.015237993845101643,0.01348360254197341,-0.0004006048576940829,0.0015346154540784058,0.0,-7.383534345673656e-05,-0.0012827347214846997,0.0,-3.809234332163084e-06,0.0010011526354802348,-0.0014271338519734357,0.0037452536964772483,-0.003196480517354339,-0.000682754742465018
2007-11-27,0.0004673943274513537,-0.019355736545554583,-0.019823130873005936,0.016903612101914354,-0.0002239618765539568,0.0016678176050549712,0.0,-7.959535901831013e-05,-0.0025773696386297198,0.0,8.198109274543158e-07,0.0025121049973155654,0.0015577568584063406,0.013653012028110307,-0.004659889710625378,-0.0007832178830678949
2007-11-28,0.00046859541718458075,-0.013840386681416354,-0.014308982098600934,0.01082520129160534,0.00028836150457141937,0.0005673559393783929,0.0,2.2360732007393515e-05,-0.0031894650527339386,0.0,5.03282754381944e-06,0.0007985750273678328,-0.0013459349478750571,0.00378730115561396,-0.0072041085542730605,-0.0020805712926168715
2007-11-29,0.0004688587967065505,0.047796260665857786,0.047327401869151235,-0.03864848488786069,-0.0005185435946737449,0.0010925062183733349,0.0,4.124393471473519e-05,0.008117078267064716,0.0,-1.593344850777208e-05,-0.003908700850719647,-0.003173127159519374,-0.00811482433704011,0.013150927365508693,0.019880077299418052
2007-11-30,0.0004683952445743156,-0.02609975603657439,-0.026568151281148707,0.02190963322654507,-0.0005412835426171707,0.01038188018042958,0.0,-2.4422617402978227e-05,-0.0024480032493896125,0.0,-9.664919530298434e-06,0.013399899439591498,0.0014218238486190824,0.012166605192797383,-0.004669014564048577,-0.005501200992242206
2007-12-03,0.0004683109602916513,0.004461302083499524,0.003992991123207872,0.00032394864309174913,0.00013888206856535492,0.006244088114695217,0.0,1.7819966930783427e-06,0.0005260692868401653,0.0,-1.8742184855535977e-05,0.00794229216088878,-0.0033924194780719356,0.006867449534911994,0.0017814077242347228,0.0019533589967022148
2007-12-04,0.0004681845326692802,0.009739417259821838,0.009271232727152558,-0.007081323167398861,3.018418905303814e-06,-0.0017549534825257863,0.0,0.00012754595705402402,0.003309430191687526,0.0,-4.6559769631960294e-07,-0.002611104240992353,-0.001751130808196468,-0.0007772063116685807,0.0014474009428140713,0.001089257197643688
2007-12-05,0.00046825828229035693,0.02555675627380318,0.025088497991512825,-0.019033804937072935,-0.00013883061534099045,-0.009194437152454304,0.0,2.7932790910422895e-05,0.004593905173215897,0.0,2.2246789015091617e-06,-0.007272781641883226,-0.0028449916616858036,-0.005611130473226843,0.0034332442756494106,0.0025574147803976693
2007-12-06,0.00046837417356360156,-0.003991809923747444,-0.004460184097311045,0.00409583199555597,-0.00030307287033170524,0.002766236197694543,0.0,-1.074814184755313e-05,0.00029308058172943283,0.0,1.3792887458995539e-05,0.0028209986029154445,0.0001373907763801707,0.0026242173967536723,-0.00017752095458599716,0.00024818764548523923
2007-12-07,0.00046773148854817315,0.008915721702979704,0.00844799021443153,-0.0060793227048938055,-0.00019684745662716652,-0.0010582782364000989,0.0,2.804598990854061e-05,0.0031204147773686796,0.0,-8.368545507164349e-07,-0.0011522621286174457,0.00018796944035453394,-0.0007300851426248614,0.00039283035884947156,-0.0003181453838255893
2007-12-10,0.00046767880780085314,0.009153730147516723,0.00868605133971587,-0.004273014999033868,-0.0008014042440842853,0.00013316645591195282,0.0,3.529701245691035e-05,0.0027653280348225147,0.0,-1.8619230154646076e-05,-6.974899098804587e-05,-0.00038710640267038,-0.000953053369327015,-0.0034104735646844683,-0.004288076698676971
2007-12-11,0.0004676577354321143,-0.0012721257777561254,-0.0017397835131882397,0.003255008208916063,-0.0014407461116305311,-0.001990548508464753,0.0,-3.0814940280660957e-06,-0.001898037529111701,0.0,3.737844864460981e-06,-0.0037523940786715,-0.0028898341571055464,-0.0008992979012277407,0.00014373802542542828,0.003369017854540042
2007-12-12,0.00046786845732271765,-0.019545133712268684,-0.020013002169591402,0.016774415150600498,6.347678998078309e-06,0.006853273205568114,0.0,4.176668316857731e-05,-0.004321960684063375,0.0,-6.33042227823129e-05,0.007843938365341278,0.005859730355076417,0.004489538550874164,0.0006035741824889844,0.0022025654396541743
2007-12-13,0.00046785792132308934,-0.026154443802154315,-0.026622301723477404,0.017291864924304408,0.00016606858716583734,0.005493787345448995,0.0,-2.1576597258442225e-05,-0.0057090603594173025,0.0,-3.8861160521175554e-05,0.007403446013774442,0.005534156040863698,0.005036435403620557,-0.0004934980152432689,0.0016762238923710595
2007-12-14,0.00046758398182666916,0.007042791548706326,0.0065752075668796565,-0.002712118355732624,-0.0012323559524731783,0.00046790607443396954,0.0,5.34959345788369e-05,0.0032957649749843863,0.0,7.149662727940737e-05,0.001946367060092267,-0.0006830634283050417,0.0007557028274189342,-0.0005750388427925931,-0.0005344889083949745
2007-12-17,0.00046774202466770554,-0.03241576028601822,-0.03288350231068592,0.027363800897981485,-0.0005275048084457553,0.009732525088720552,0.0,-1.7393488848887264e-05,-0.008389756305367289,0.0,1.977441881667909e-05,0.008257791545418199,0.011482740276503322,0.01112335698809,-0.00014432445076426048,0.003410219293238191
2007-12-18,0.00046853220517073524,-0.007464218359321389,-0.007932750564492125,0.004926206024689379,0.0012786105159690799,0.00543865943707868,0.0,1.461561984021789e-05,-0.0019554706197693547,0.0,1.8726578213208958e-05,-0.0003829985091543369,0.004204514064903674,-0.0004454962880210124,0.0007010043552921198,0.00032329790260165916
2007-12-19,0.00046823721102007276,0.02185506276536885,0.021386825554348777,-0.015833525528999692,0.0005021515491032941,-0.003471090390834594,0.0,-1.79085052579899e-05,0.006195735993068669,0.0,1.9784342937627356e-06,-0.006750666812829149,-0.004398577440924003,-0.0028320106259618837,0.0005359924635441526,-0.0002492129570927562
2007-12-20,0.00046880612130140165,0.02100038396896736,0.020531577847665957,-0.015987575947469825,-0.00047254956294903044,-0.0013213914740446415,0.0,-0.0001355963231116927,0.005898235950626043,0.0,-8.361543535303686e-06,-0.0010778625956238581,-0.0078768209144453,-0.0012489764603335197,-0.0008558633112236941,-0.0003412532293846552
2007-12-21,0.0004721347164009515,0.00992725132309985,0.009455116606698899,-0.0063268500029107005,-0.00045817709715241625,-0.00016866216854097716,0.0,2.636509241448335e-05,0.0026192720946881824,0.0,1.3643727447174793e-05,-1.715150846058101e-05,0.00021762164989630917,1.0516410699152982e-05,-0.00023112455073891154,0.0014788599177954567
2007-12-24,0.0004732194545218338,0.027774587921349046,0.027301368466827212,-0.02199963504712335,-0.0006665126654612403,-0.0025442069300201844,0.0,-7.714100952420781e-06,0.006437137465153269,0.0,-2.76229437853036e-05,-0.0023212894287231757,-0.01344400387469863,-0.0033920583149517473,-0.002747288855072341,-0.0002780192982760096
2007-12-25,0.00047420931732866656,-0.0031028286130395776,-0.003577037930368244,0.012456620918093922,-0.0003856427132517564,0.003749384466115968,0.0,-6.423285354145557e-06,-0.0029341882496941186,0.0,-1.4930670809717752e-05,0.0017640400990199718,0.009220286511736083,0.010009868696376455,0.003243390176183949,0.007871886877197917
2007-12-26,0.0004747147451935607,0.007575854950226979,0.007101140205033418,0.0008842151929644663,-0.006852659858228591,0.0024748826060935493,0.0,1.6029113079512962e-05,-0.0006115391375882733,0.0,-8.407450129338245e-06,0.0008071238608562567,-0.0012745165943564428,0.00025083868873877996,0.0015417528532743873,-0.00046075156250582357
2007-12-27,0.00047534649771008297,0.026084404321578318,0.025609057823868235,-0.011956451554495108,0.0005825121480931359,-0.003515211008234773,0.0,2.5241963967247856e-05,0.0051756050477490415,0.0,0.0,-0.0014237357361675444,-0.00011948174771915184,0.0009116609771564556,-0.0006544076706197274,0.00028541362768158443
2007-12-28,0.0004759676860097706,-0.010395519478163145,-0.010871487164172916,0.009450953477722193,-0.0004938943125482848,0.001095176694022524,0.0,-3.9104760707298086e-06,-0.00019949316642090862,0.0,0.0,0.002697431090996403,0.003131235129974192,0.0033659315992652017,-0.0022631664013563315,0.0046024935157464595
2008-01-02,0.0004775468220050705,-0.004902061472526396,-0.005379608294531466,0.007062325726991998,0.0004973355185117036,0.0029950168658846783,0.0,1.6750736380075952e-05,-0.0016503972386169574,0.0,0.0,0.0022061450818650786,0.0031151445876443735,0.006762933525535111,0.003267210128492323,0.0065139119154793874
2008-01-03,0.00047778893635697095,0.004329935169142335,0.0038521462327853638,-0.0035172682510541723,0.0008137019638934164,0.0034350990089953757,0.0,-1.3733916039465357e-05,-0.0008751909160604649,0.0,0.0,0.00260683713753118,-0.0014015780986065586,0.003179067634721742,-0.002273835705976345,-0.0032014763738932267
2008-01-04,0.000477988939887819,0.008680372961603509,0.00820238402171569,-0.005319045385136315,-0.0004895358022572238,-0.0035598897141937234,0.0,1.249676136146055e-05,0.0006326405131952073,0.0,0.0,0.0011606529182174813,-0.002527483585015389,-0.0028329284018507933,-0.002342307879612746,-0.000988120873801676
2008-01-07,0.0004782626230990239,0.001283599262567832,0.000805336639468808,0.0025897768480434543,-0.00014254619281474877,0.0044012988755215525,0.0,-2.493644872275352e-06,0.00011832129725298954,0.0,0.0,0.004389387631419608,0.0015684230153961642,0.003409385579840053,0.0012412151725471896,0.0018187657310415818
2008-01-08,0.0004792415117418347,0.007482096918664131,0.007002855406922296,-0.008547138784923207,0.0002450788970703294,-0.001170054830531672,0.0,4.108638417927677e-06,0.002337081435942133,0.0,0.0,0.0011098133806681952,-0.0006828263298010105,0.0006748925388842532,0.0001300022009041859,0.0026331384245194527
2008-01-09,0.0004797993344540785,0.0044601682459357766,0.003980368911481698,-0.0012097696744181796,-0.00012693301316016705,0.0006312500159972318,0.0,-1.082831612458549e-05,-0.0020598380849130844,0.0,0.0,-0.00017781598071842694,0.00013526434997427738,0.0007696142121538662,0.00048510099486385815,0.0014004683887503843
2008-01-10,0.0004797467108654807,0.0021486263132065395,0.0016688796023410588,-0.0005367481851936662,0.00016119270063774687,0.0018106145558539628,0.0,0.00016698635832252653,-0.00019149076877112217,0.0,0.0,0.0022238065355070545,-0.001971986304923293,0.001039366414058988,0.0016220209077887782,0.002280988169984805
2008-01-11,0.00048035712917604556,0.009606908557205616,0.00912655142802957,-0.007814286311616176,0.00010657359725419434,-0.0025190126792428097,0.0,5.1322392391648506e-05,0.0022669461515105764,0.0,0.0,0.0019147092569769058,-0.003996172009093674,0.0021254693974294436,-0.004170232262131849,-0.0026674118842408235
2008-01-14,0.00048057813443747044,0.00020306493684817812,-0.0002775131975892923,0.0022804920943840477,-0.0005603325094032895,0.0014732194785884792,0.0,6.312650972926232e-05,8.42077354296983e-05,0.0,0.0,0.0010192573020642898,0.000787626543552681,0.0013090906982704592,0.001515415727914885,0.002069752944255741
2008-01-15,0.0004813358334068152,-0.01455897397166205,-0.015040309805068866,0.012776005755644295,-0.000915997549110138,0.006821840036574262,0.0,4.203399135251788e-06,-0.0019865275079543727,0.0,0.0,0.00245132645969277,0.006233880917639224,2.151907374319364e-05,0.008215162366041556,0.007399280314895961
2008-01-16,0.0004819251191243712,-0.03238161011508275,-0.03286353523420712,0.02259361761574835,-0.0017373239891971635,0.004632892811561276,0.0,-0.00013330039287107203,0.0009360658950113344,0.0,0.0,0.0011071959675775602,0.009194588251949546,0.0014306700290409235,0.012004470698866548,0.006269603559940879
2008-01-17,0.000482640638359344,-0.02553183162584954,-0.026014472264208884,0.01929022436817319,-0.0007055802195955697,0.010745653334558552,0.0,-7.91041471323104e-05,0.00129980570886853,0.0,0.0,0.001884870865687043,0.014244223894955834,0.0069564012338765024,0.00826489619922494,0.00453767659709668
2008-01-18,0.00048284055462000097,0.004611352486390782,0.004128511931770781,-0.0026484657639475355,0.00041052209440222147,0.0007362128497407539,0.0,0.00011390198822501764,-0.0006970155236658682,0.0,0.0,0.000535790044379804,0.0020275134818631708,0.0011180330287346937,0.00033170523139791755,-0.00015533892052882437
2008-01-21,0.0004833140261593094,-0.053867626891729296,-0.054350940917888606,0.04032837979849006,-0.003196596771115338,0.010245013423007033,0.0,-4.496402666172651e-05,0.009414285264391777,0.0,0.0,0.0011741120228151959,0.025942621212371737,0.0091420620475494,0.022823503521946044,0.010679132751325478
2008-01-22,0.00048361914157735164,-0.07384239224876935,-0.0743260113903467,0.05289953691311421,0.00023919591725443017,0.001811207555081323,0.0,-0.00015126616586891073,0.01062141731014167,0.0,0.0,0.00884583094008401,0.03983968024503223,0.012014629787987546,0.02764802935644644,0.012023182779765614
2008-01-23,0.00048385060285993653,0.026531210487845475,0.02604735988498554,-0.01327010182327227,-0.000558900712242748,-0.003024890372263866,0.0,0.0001817413851443526,-0.0027025933309564043,0.0,0.0,0.0010918086108345792,-0.003458094430313861,-0.0014433372953009814,-0.0025847842543495585,0.0004645356951106013
2008-01-24,0.00048416622411529,-0.004472787490947315,-0.004956953715062605,0.00636313021995584,-0.0022444068124587765,0.0009416342883283885,0.0,2.5460249792131624e-05,0.0009092329299078431,0.0,0.0,0.0014703678852030161,0.008388070654255451,0.0016919965360755406,0.006702619785991666,0.004859996969326395
2008-01-25,0.00048441871466753383,0.013064271115118544,0.01257985240045101,-0.010113586069451761,0.001211078997994596,-0.0019411312635422258,0.0,-3.0760516765650274e-06,-0.0018807663811181343,0.0,0.0,8.361319191440447e-06,-0.004839050554433777,-0.002386118357878801,-0.005115213680461344,-0.003460378684079304
2008-01-28,0.00048435559256709837,-0.071599893140676,-0.0720842487332431,0.05257887827456094,-0.004320406303510651,0.012221954979651097,0.0,-4.194438374758512e-06,0.008466523166676055,0.0,0.0,0.01323667762396685,0.029732599991218397,0.011383252338247933,0.03685568944322878,0.02991410142335683
2008-01-29,0.0004842819496635453,0.006087998979705933,0.005603717030042388,-0.004401779335495521,0.00029698288346244783,-0.00011013811768552666,0.0,5.487236192054346e-05,0.0012705308765109005,0.0,0.0,0.00038321524478637494,-0.00013400371193095467,0.0005021195840357128,-0.0015403500512781282,0.0003218623585115814
2008-01-30,0.0004841031005811125,-0.012434209712663092,-0.012918312813244204,0.009179197387880885,-0.0005834280332941192,0.0033090352531065154,0.0,1.5041501809384914e-05,0.0017771860513049798,0.0,0.0,0.004118415374498002,0.008400839686802136,0.00725262259353303,0.009974754036502357,0.01078920414355823
2008-01-31,0.00048436611294211396,-0.0003285607966540347,-0.0008129269095961487,-0.004205042596606527,-0.00017451401817515405,-0.000997507296168738,0.0,-1.2756938324364796e-05,-0.006634043238400326,0.0,0.0,-4.1905892761213466e-05,-0.0006332527289171757,0.0016507338940289456,0.0013174729020977733,-9.634150823328619e-05
2008-02-01,0.0004844713161440417,0.0013839693456097475,0.0008994980294657058,0.001050308216166496,-0.00014996449027400232,-0.0020092391247165608,0.0,-2.0621985705643954e-05,0.007097911218753851,0.0,-2.2512308585496837e-05,0.0014548921849259681,0.005060375140884457,0.0012194873607412264,0.002836315833187231,0.0009252172310704131
2008-02-04,0.0004843135109677821,0.08102222167183572,0.08053790816086794,-0.05694787534187143,0.003355990013424181,-0.012367986740940473,0.0,-0.0039039565275346727,-0.019168438419548014,0.0,-2.2512308585496837e-05,-0.0077744427966623215,-0.027429373798945986,-0.0009478120888800688,-0.028287207995402342,-0.03947464150846681
2008-02-05,0.00048412414179899166,-0.018834812054947022,-0.019318936196746014,0.01737484003105709,-0.00026470814989270806,0.0013620248434773239,0.0,2.4746359181818195e-06,0.014470759128091553,0.0,-2.2512308585496837e-05,0.014762500110995034,0.014499053122162885,-0.0005059471761029386,0.017449846133122948,0.01796670959917986
2008-02-13,0.00048432403138254365,-0.02777706855812289,-0.028261392589505434,0.020963788857741982,-0.000843090544779574,0.005175230957393444,0.0,2.396922039384578e-05,0.008562408351710037,0.0,-2.2512308585496837e-05,0.006949541404712292,0.007356091370374727,-0.0004035744084867688,0.007820170845429795,0.01431479732574345
2008-02-14,0.00048416622411529,0.011888552530595297,0.011404386306480007,-0.00858085738585799,0.0009299367099584551,0.0008559713639041849,0.0,1.0205978165093952e-05,-0.0028026249789333125,0.0,-2.2512308585496837e-05,0.00012943285352662103,-0.0014506876857629226,0.003307743345599626,-0.0037913667501716514,-0.00226097223399707
2008-02-15,0.0004842503882698246,-0.013519658998974149,-0.014003909387243973,0.009137388267144624,-0.0004953364279267726,0.0036566175200724036,0.0,-9.153119186815106e-07,0.004653259930252124,0.0,-2.2512308585496837e-05,-0.00014584560577095333,0.0006801420379234064,-0.0005961759389482087,0.004195901072931718,0.002413748832339012
2008-02-18,0.00048427142920903776,0.012432269136556585,0.011947997707347547,-0.0057546873605466686,0.00020757120162811626,0.0007309413233288233,0.0,-5.167857574111496e-07,-0.0038886596021685212,0.0,-2.2512308585496837e-05,0.001451158017250109,-0.0005990300600902892,-2.7174594674669785e-05,-0.002786519435940605,-0.0010094405110386163
2008-02-19,0.00048426090874431615,0.019775436518738157,0.01929117560999384,-0.014227187904266785,0.001852039396804368,-0.0001557354005282995,0.0,7.899533351717735e-05,-0.00911197595550863,0.0,-2.2512308585496837e-05,0.0017005192406934291,-0.00040063366543388243,-0.0064108945323803285,-0.007602005009002152,-0.0054103642741893925
2008-02-20,0.0004843135109677821,-0.026103397480441114,-0.026587710991408896,0.019462411562081672,-0.0016803710399701864,0.0016866754860005578,0.0,5.45030303136897e-05,0.012264601129210548,0.0,-2.2512308585496837e-05,0.00015048870066768972,0.006883699785662028,0.012909612066761247,0.012827392630094794,0.003342361239226055
2008-02-21,0.00048420830627216027,-0.013965851576984439,-0.0144500598832566,0.011180672102462253,-0.00040158849593473754,0.001651904882138178,0.0,1.002358263150655e-05,0.004714615982431713,0.0,-2.2512308585496837e-05,0.002334354317715673,0.0036803595688426178,0.00696295701874808,0.005447997720374085,0.0012937679443419438
2008-02-22,0.0004845344375874472,-0.03668637613454651,-0.03717091057213396,0.025092171162160202,-0.0012163927606437081,0.003151996255049446,0.0,-1.5973230392645352e-05,0.011979960969339032,0.0,-2.2512308585496837e-05,0.014312990379462617,0.0067522183939745925,0.004426265622068641,0.011085527120187129,0.0030047606692534695
2008-02-25,0.000484439755288113,-0.04076721352200629,-0.0412516532772944,0.029245985459237598,-0.0014069160018683028,0.006386860541980064,0.0,-5.8323930765588264e-05,0.01728475035687956,0.0,-2.2512308585496837e-05,0.020573685108020764,0.007651301169132613,0.0057790996434549805,0.015379418636009126,0.004704932798405871
2008-02-26,0.0004843871536621691,0.01544693189049626,0.014962544736834092,-0.015572537931033815,0.0021557529289600633,-0.002236461985430099,0.0,3.9786747585506305e-05,-0.007422351498568303,0.0,-2.2512308585496837e-05,0.0025926282543084185,-0.0035453867246184726,0.0011050937755723,-0.007865110606371042,0.00011662839836551738
2008-02-27,0.0004839768524373955,0.023986022266785815,0.02350204541434842,-0.016095679104947958,0.0008626069002348291,-0.0034939752840358164,0.0,5.306729653246782e-05,-0.006176047547611934,0.0,-2.2512308585496837e-05,-0.0039040645040618336,-0.005236291490323581,-0.003232614568522381,-0.004531812824336304,-0.0038555602534398607
